conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d39ebe-3960-4c8f-a504-19b441990cfa,dispose prepared animal feeds waste,released,skill/competence,occupation-specific,arrange prepared animal feeds waste | dispose prepared animal feeds waste | provide prepared animal feeds waste | dispose of prepared animal feeds waste | get ready prepared animal feeds waste | lay out prepared animal feeds waste,Dispose prepared animal feeds waste while striving to minimise the environmental impact of feed compositions. Follow the relevant legislation.,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/5e433def-210d-4dfa-bf07-dbf6d04e0eaa,disposing of non-hazardous waste or debris | dispose waste
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60,use resource-efficient technologies in hospitality,released,skill/competence,sector-specific,,"Implement technological improvements in hospitality establishments, as connectionless food steamers, pre-rinse spray valves and low flow sink taps, which optimise the water and energy consumption in dishwashing, cleaning and food preparation. ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,complying with environmental protection laws and standards
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,domotic systems,released,knowledge,sector-specific,,"Residential intelligent building installations for lighting, heating, security, etc that can be controlled remotely. Domotic systems aim at improving the quality of life inside houses and buildings, including enhancing the independence of people with disabilities and contributing to energy saving.",http://data.europa.eu/esco/isced-f/0714,electronics and automation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,manage environmental impact of operations,released,skill/competence,cross-sector,manage environmental impact | assess and monitor operations impact on the environment | manage environmental impact of operations | manage operations impact on the environment | environmental impact management | assess and monitor environmental impact | environmental impact assessment and monitoring,"Manage the interaction with and impact on the environment by companies. Identify and assess environmental impacts of the production process and related services, and regulate a reduction of the effects on the environment and on people. Organise action plans and monitor any indicators of improvement.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,adopt ways to reduce negative impact of consumption | complying with environmental protection laws and standards
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,treat contaminated water,released,skill/competence,sector-specific,treating of contaminated water | treating contaminated water | manage water treatment | management of water treatment | water treatment management | managing water treatment | managing of water treatment | contaminated water treatment | treatment of contaminated water,Treat contaminated water using a variety of techniques such as lagoons and reed beds.,http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,handling and disposing of hazardous materials
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9beab8e-1bd0-42a3-bf3e-58a8f647ad96,install water purity mechanism,released,skill/competence,sector-specific,fitting water purity mechanism | water purity mechanism fitting | install water purity mechanism | installation of water purity mechanism | water purity mechanism installation | water purity mechanism installing | installing water purity mechanism,Install different types of mechanisms that prevent impurities from getting into the recovered water. Install micron filters and membranes to filter out debris and prevent mosquitoes from entering the water supply. Place ball mechanisms to filter out the first flush from rooftop rainwater.,http://data.europa.eu/esco/skill/2fbc1a35-a641-4016-9534-12364f4cb2a1 | http://data.europa.eu/esco/skill/0b8d15c9-7b4f-4163-b863-fe5b756d3e7f | http://data.europa.eu/esco/skill/1abc1d86-e529-42ab-828f-8d4fc225b076,install water reservoir | repairing and installing mechanical equipment | filter liquids
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9d3eb78-a7c6-4076-9e19-df225af2ec62,manage recycling program budget,released,skill/competence,cross-sector,managing a recycling program budget | manage recycling program budget | manage recycling program budgets | manage a recycling program budget | oversee recycling program budget | regulate recycling program budget | maintain recycling program budget | supervise recycling program budget,Manage the annual recycling program and respective budget of an organisation.,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,managing budgets or finances
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b,perform a feasibility study on biomass systems,released,skill/competence,sector-specific,do a feasibility study on biomass system | perform a feasibility study on (large) biomass systems | carry out feasibility study of biomass systems,"Perform the evaluation and assessment of the potential of a biomass installation. Realise a standardised study to determine the costs, restrictions, and available components and conduct research to support the process of decision making.",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,execute feasibility study | analysing business operations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dacaebb5-5d85-4f3e-9adb-7c82b4f53189,dispose food waste,released,skill/competence,sector-specific,dispose food waste | disposing food waste | get rid of food waste | throw away food waste | throw out food waste | recycle food waste,Dispose or collect food waste with the purpose of recycling or throwing away from the production process. Follow established procedures for their disposal taking care of the environment and the safety matters according to legislations.,http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f | http://data.europa.eu/esco/skill/5e433def-210d-4dfa-bf07-dbf6d04e0eaa,dispose of non-hazardous waste | disposing of non-hazardous waste or debris | manage waste | dispose waste
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed,sustainable building materials,released,knowledge,sector-specific,sustainable construction materials | sustainable materials for costrution,"The types of building material which minimize the negative impact of the building on the external environment, throughout their whole life cycle.",http://data.europa.eu/esco/isced-f/0732 | http://data.europa.eu/esco/skill/e26e07ca-4a35-42e3-940d-e5868fd38fba,building and civil engineering | building materials industry
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbbe485f-b9c2-42df-ba1c-144a2ecfb119,evaluate potential end-user conflicts,released,skill/competence,occupation-specific,assess potential end-user conflicts | assessing potential end-user conflicts | evaluating potential end-user conflicts | assess end-user conflict potential | potential end-user conflicts evaluating | potential end-user conflicts assessing | evaluating end-user conflict potential | evaluate end-user conflict potential | assessing end-user conflict potential | evaluate potential end-user conflicts,Assess potential conflicts with other interested parties with regard to environmental impacts of aquaculture and conflicts of interest with other coastal zone users.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,adopt ways to reduce negative impact of consumption | analysing and evaluating information and data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77,integrated pest management,released,knowledge,sector-specific,IPM | IPM methods | integrated pest management methods | integrated pest management techniques | IPM techniques,An integrated approach to the prevention and/or suppression of organisms harmful to plants that aims to keep the use of pesticides and other forms of intervention only to levels that are economically and ecologically justified and which reduce or minimise risks for the human health and the environment.,http://data.europa.eu/esco/skill/6e84c2b5-935a-4958-a410-da42efaf7c27 | http://data.europa.eu/esco/isced-f/0811,pest management techniques | crop and livestock production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6,advise on sustainability solutions,released,skill/competence,cross-sector,,"Advise companies on solutions to develop sustainable production processes, improve material efficiency and reuse and reduce carbon footprint.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,advising on environmental issues
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f,conservation agriculture,released,knowledge,sector-specific,,"The techniques, methods and principles that promote a sustainable use of land and soil in crop production. It is based on the three principles of permanent soil cover, minimum soil disturbance, and diversification of plant species.",http://data.europa.eu/esco/isced-f/0811,crop and livestock production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dda745dd-b8d6-45d8-8c74-e05495ce90f5,sustainable development goals ,released,knowledge,cross-sector,,The list of 17 global goals set by the United Nations General Assembly and designed as a strategy to achieve a better and more sustainable future for all.,http://data.europa.eu/esco/isced-f/0319,social and behavioural sciences not elsewhere classified
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0,ecosystems,released,knowledge,cross-sector,ecosystems | characteristics of ecological systems | diversity of ecosystems | diversity of ecological systems | range of ecosystems | typology of ecosystems | range of ecological systems | types of ecological systems | types of ecosystems | typology of ecological systems | characteristics of ecosystems,The characteristics of the system where living organisms co-habitate and interact with non-living elements.,http://data.europa.eu/esco/isced-f/0521,environmental sciences
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,report pollution incidents,released,skill/competence,sector-specific,report incidents of pollution | reporting pollution incidents | investigate pollution incidents | reporting incidents of pollution | pollution incident investigating | investigating pollution incidents | pollution incident reporting | pollution incidents reporting | pollution incidents investigating | investigating incidents of pollution | report pollution incidents | investigate incidents of pollution,"When an incident causes pollution, examine the extent of the damage and what the consequences could be and report it relevant institution following pollution reporting procedures.",http://data.europa.eu/esco/skill/20136935-e6a1-417b-81df-9b94d4c2c371 | http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/24310a7b-5db1-4917-a705-4835630227ca,reporting incidents and defects | report facts | create incident reports
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,distribution of heating cooling and hot water,released,knowledge,sector-specific,heating cooling and potable hot water systems,"The design principles of water distribution systems for heating, cooling and domestic hot water and the relation with insulation, energy saving by optimal hydraulic design. The nature of energy loss in these systems caused by heat transfer, pressure loss (resistance of tubes and valves) and electrical power for pumps and valves.",http://data.europa.eu/esco/isced-f/0713,electricity and energy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787,agritourism,released,knowledge,cross-sector,agrotourism | activities in agritourism | types of agritourism | agri-tourism | agro-tourism | agritourism | typology of agritourism,Aspects of agritourism involving agriculturally based activities to bring visitors to a farm.,http://data.europa.eu/esco/isced-f/1015,"travel, tourism and leisure"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010,design a mini wind power system,released,skill/competence,sector-specific,develop mini wind power systems | design mini wind power systems,"Design the mini wind power system, including batteries and power inverters, in coherence with other power supply sources, and the construction strength for placing mini turbine.",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,designing electrical or electronic systems or equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,develop food waste reduction strategies,released,skill/competence,cross-sector,identify areas for food waste reduction | reduce food waste,"Develop policies such as staff meal or food redistribution to reduce, reuse and recycle food waste where possible. This includes reviewing purchasing policies to identify areas for reducing food waste, e.g., quantities and quality of food products.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,developing operational policies and procedures
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271,measure sustainability of tourism activities,released,skill/competence,sector-specific,,"Collect information, monitor and assess the impact of tourism on the environment, including on protected areas, on local cultural heritage and biodiversity, in an effort to reduce the carbon footprint of activities in the industry. It includes running surveys about visitors and measuring any compensation required for offsetting damages.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,monitoring environmental conditions
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e16fca1b-b3e2-4823-bba1-7c755c1caf58,advise on nitrate pollution,released,skill/competence,sector-specific,advise on nitrate pollution | give advice on nitrate pollution | advise on nitrous oxide pollution | advising on nitrous oxide pollution | giving advice on nitrate pollution | nitrate pollution advising | advising on nitrate pollution | giving advice on nitrous oxide pollution | give advice on nitrous oxide pollution,Advise on the impact and consequences of pollution (including land pollution due to fertilisers) caused by nitrous oxide emissions which contribute to depletion of the ozone layer and suggest solutions to mitigate such actions.,http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,advising on environmental issues
